Date,Apt,Floor_plan,Beds/Baths,Rent,Deposit,Sq.Ft,Limited_Time_Offer,Available
20230605,talisman,C11 (2x2),2 Bed 2 Bath,ContactUs,$300,1161 sq.ft.,None,N/A
20230605,talisman,C6 (2x2),2 Bed 2 Bath,ContactUs,$300,1170 sq.ft.,None,N/A
20230605,talisman,CL3 (2x2),2 Bed 2 Bath,"$3,374",$300,1228 - 1296 sq.ft.,None,N/A
20230605,talisman,CL1 (2x2),2 Bed 2 Bath,ContactUs,$300,1265 - 1297 sq.ft.,None,N/A
20230605,talisman,CL8 (2x2),2 Bed 2 Bath,ContactUs,$300,1360 sq.ft.,None,N/A
20230605,talisman,CL11 (2x2),2 Bed 2 Bath,ContactUs,$300,1422 sq.ft.,None,N/A
20230605,talisman,D1 (3x2),3 Bed 2 Bath,ContactUs,$300,1241 - 1362 sq.ft.,None,N/A
20230605,talisman,CL7 (2x2),2 Bed 2 Bath,ContactUs,$300,1362 sq.ft.,None,N/A
20230605,talisman,DL2 (3x2),3 Bed 2 Bath,ContactUs,$300,1428 sq.ft.,None,N/A
20230605,talisman,DL1 (3x2),3 Bed 2 Bath,ContactUs,$300,1521 sq.ft.,None,N/A
20230605,modera,S01,Studio / 1 ba,"Starting from $1,784/month",$300,477+,/,Only One Left!
20230605,modera,S02,Studio / 1 ba,"Starting from $1,980/month",$300,498+,/,Only One Left!
20230605,modera,A01,1 bd/1 ba,"Starting from $2,059/month",$300,531,/,"Available Jun 11, 2023"
20230605,modera,A05,1 bd/1 ba,"Starting from $1,974/month",$300,596,/,"Available Jun 08, 2023"
20230605,modera,A05L,1 bd/1 ba,"Starting from $2,664/month",$300,735,/,"Available Jun 16, 2023"
20230605,modera,A09,1 bd/1 ba,"$2,314/month",$300,640,/,Only One Left!
20230605,modera,A10,1 bd/1 ba,"Starting from $2,429/month",$300,672+,/,"Available Jun 08, 2023"
20230605,modera,A11,1 bd/1 ba,"Starting from $2,504/month",$300,667,/,"Available Jul 09, 2023"
20230605,modera,A13D,1 bd/1 ba,"Starting from $2,541/month",$300,751,/,"Available Jun 09, 2023"
20230605,modera,A15D,1 bd/1 ba,"Starting from $2,691/month",$300,790+,/,"Available Jun 24, 2023"
20230605,modera,B02,2 bd/2 ba,"Starting from $3,181/month",$300,989+,/,"Available Jun 08, 2023"
20230605,modera,B03,2 bd/2 ba,"Starting from $3,426/month",$300,"1,039+",/,Only One Left!
20230605,modera,B07,2 bd/2 ba,"Starting from $3,511/month",$300,"1,233",/,Only One Left!
20230605,modera,A05L,1 bd/1 ba,"Starting from $2,664/month",$300,735,/,"Available Jun 16, 2023"
